num_removed_atoms,num_ZZ_atoms,num_AC_atoms,num_UA_atoms,num_SB_atoms,count_rim_atoms,num_incomplete_hexagons,num_5_membered_rings,max_dist,shape_factor,360_rot,60_clock_rot,120_clock_rot,180_clock_rot,240_clock_rot,300_clock_rot,time,ZZ_features,AC_features
22,12,0,0,1,33,19,1,15.84140317,0.711945846,1,0,0,0,0,0,206.04,0,0
19,7,6,0,1,35,18,4,14.85238004,0.7391013679999999,1,0,0,0,0,0,196.03,0,0
22,4,12,0,0,38,20,4,16.40622355,0.705293985,1,0,0,0,0,0,215.18,0,0
16,8,4,0,1,33,16,3,14.85238004,0.6968314520000001,1,0,0,0,0,0,179.28,0,0
19,8,6,1,0,36,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,199.05,0,0
22,8,8,0,0,38,20,3,16.40622355,0.705293985,1,0,0,0,0,0,210.1,0,0
21,9,4,0,1,35,19,3,15.84140317,0.711945846,1,0,0,0,0,0,209.48,0,0
20,8,6,0,0,34,18,3,14.85238004,0.7391013679999999,1,0,0,0,0,0,204.66,0,0
22,6,12,0,0,42,21,5,17.82512691,0.665182513,1,0,0,0,0,0,222.11,0,0
11,9,2,0,1,31,13,3,14.85238004,0.6281153829999999,1,0,0,0,0,0,158.38,0,0
19,5,8,0,1,35,18,4,14.85238004,0.7391013679999999,1,0,0,0,0,0,193.09,0,0
22,12,0,0,1,33,19,1,14.85238004,0.75935447,1,0,0,0,0,0,212.75,0,0
21,11,2,0,1,35,19,2,15.84140317,0.711945846,1,0,0,0,0,0,206.84,0,0
14,6,8,0,0,34,15,2,14.85238004,0.674704153,1,0,0,0,0,0,171.34,0,0
20,8,8,0,0,38,19,4,17.82512691,0.632714776,1,0,0,0,0,0,202.01,0,0
20,6,8,0,0,34,18,4,13.57073908,0.80890321,1,0,0,0,0,0,197.76,0,0
17,6,6,1,1,35,17,4,13.57073908,0.786112618,1,0,0,0,0,0,187.8,0,0
21,9,6,0,0,36,19,3,16.40622355,0.687435542,1,0,0,0,0,0,210.06,0,0
17,9,4,0,0,32,16,3,14.85238004,0.6968314520000001,1,0,0,0,0,0,188.51,0,0
16,8,6,0,0,34,16,3,14.01098511,0.738677935,1,0,0,0,0,0,176.89,0,0
20,8,6,0,1,37,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,198.7,0,0
20,8,4,0,2,36,19,5,15.84140317,0.711945846,1,0,0,0,0,0,207.25,0,0
21,6,8,1,1,39,20,6,14.85238004,0.779081248,1,0,0,0,0,0,214.77,0,0
22,10,2,0,2,36,20,3,16.40622355,0.705293985,1,0,0,0,0,0,219.79,0,0
16,6,6,0,0,30,15,3,13.57073908,0.738424225,1,0,0,0,0,0,180.73,0,0
21,8,6,1,0,36,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,211.56,0,0
17,8,4,1,1,35,17,3,14.01098511,0.761411788,1,0,0,0,0,0,183.56,0,0
19,10,2,1,1,34,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,192.08,0,0
11,9,4,0,0,32,13,3,14.01098511,0.665835293,1,0,0,0,0,0,157.53,0,0
21,9,4,0,1,35,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,204.01,0,0
17,6,8,1,0,36,17,4,14.01098511,0.761411788,1,0,0,0,0,0,191.2,0,0
14,8,4,0,0,30,14,2,14.01098511,0.690969938,1,0,0,1,0,0,173.5,0,0
20,6,8,0,1,37,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,203.3,0,0
22,5,8,1,1,37,20,4,14.01098511,0.825867039,1,0,0,0,0,0,215.59,0,0
22,8,4,0,2,36,20,4,14.01098511,0.825867039,1,0,0,0,0,0,211.94,0,0
19,7,4,0,2,34,18,4,14.85238004,0.7391013679999999,1,0,0,0,0,0,203.11,0,0
17,8,6,1,0,36,17,4,14.01098511,0.761411788,1,0,0,0,0,0,192.99,0,0
22,7,8,1,0,38,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,219.49,0,0
20,9,4,1,0,34,18,1,14.01098511,0.7834862659999999,1,0,0,0,0,0,198.43,0,0
14,6,6,0,1,33,15,4,14.01098511,0.7152218359999999,1,0,0,0,0,0,174.4,0,0
22,6,8,0,0,34,19,3,13.57073908,0.831069046,1,0,0,0,0,0,210.4,0,1
19,8,4,1,1,35,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,206.15,0,0
17,6,6,1,1,34,17,5,13.57073908,0.786112618,1,0,0,0,0,0,191.39,0,0
20,8,4,0,1,33,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,198.07,0,0
22,7,8,1,0,38,20,3,15.84140317,0.7304410259999999,1,0,0,0,0,0,211.53,0,0
21,5,10,0,0,36,19,4,15.84140317,0.711945846,1,0,0,0,0,0,211.97,0,0
16,9,2,1,1,32,16,4,20.66445863,0.500840876,1,0,0,0,0,0,179.31,0,0
19,9,2,0,2,34,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,202.78,0,0
17,6,6,1,1,35,17,4,13.57073908,0.786112618,1,0,0,0,0,0,186.69,0,0
18,8,4,0,1,33,17,2,14.01098511,0.761411788,1,0,0,0,0,0,186.36,0,0
17,7,6,0,0,32,16,2,14.01098511,0.738677935,1,0,0,0,0,0,182.42,0,0
16,5,10,1,0,38,17,5,14.01098511,0.761411788,1,0,0,0,0,0,185.43,0,0
22,7,8,1,0,38,20,3,15.84140317,0.7304410259999999,1,0,0,0,0,0,212.22,0,0
16,9,4,1,0,34,16,2,14.01098511,0.738677935,1,0,0,0,0,0,188.41,0,0
19,5,10,0,0,36,18,5,14.01098511,0.7834862659999999,1,0,0,0,0,0,195.65,0,0
21,12,0,1,1,34,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,210.33,0,0
21,9,4,0,1,35,19,3,16.40622355,0.687435542,1,0,0,0,0,0,206.65,0,0
19,11,4,0,0,36,18,3,18.16254095,0.604398604,1,0,0,0,0,0,199.72,0,0
20,6,6,0,1,33,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,194.1,0,0
21,9,4,0,1,35,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,208.06,0,0
22,6,8,0,1,37,20,5,15.84140317,0.7304410259999999,1,0,0,0,0,0,205.42,0,0
19,8,6,1,0,36,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,195.64,0,0
22,8,8,0,0,38,20,3,17.82512691,0.6491516629999999,1,0,0,0,0,0,219.15,0,0
18,7,8,1,1,41,19,4,15.84140317,0.711945846,1,0,0,0,0,0,192.31,0,0
15,5,6,0,1,31,15,3,12.40193927,0.808015768,1,0,0,0,0,0,178.82,0,0
16,10,2,0,1,33,16,2,20.66445863,0.500840876,1,0,0,0,0,0,181.36,0,0
19,9,4,0,0,32,17,2,14.01098511,0.761411788,1,0,0,0,0,0,194.61,0,0
22,5,10,1,0,38,20,5,15.84140317,0.7304410259999999,1,0,0,0,0,0,214.33,0,0
21,5,10,0,1,39,20,6,16.40622355,0.705293985,1,0,0,0,0,0,217.51,0,0
17,7,4,2,1,34,17,4,12.40193927,0.860198473,1,0,0,0,0,0,198.4,0,0
18,6,8,0,0,34,17,3,20.66445863,0.516254958,1,0,0,0,0,0,188.08,0,0
21,6,10,1,0,40,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,213.23,0,0
22,7,8,1,1,40,21,5,15.84140317,0.748479323,1,0,0,0,0,0,213.26,0,0
22,6,6,0,2,36,20,5,14.01098511,0.825867039,1,0,0,0,0,0,217.06,0,0
22,6,8,0,1,37,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,215.55,0,0
22,7,8,1,0,38,20,4,14.01098511,0.825867039,1,0,0,0,0,0,208.79,0,0
19,8,4,1,1,34,18,4,13.57073908,0.80890321,1,0,0,0,0,0,202.42,0,0
17,7,4,0,1,31,16,2,12.40193927,0.834515097,1,0,0,0,0,0,184.07,0,0
15,8,6,1,0,36,16,3,16.40622355,0.630834118,1,0,0,0,0,0,180.01,0,0
21,9,6,0,0,36,19,2,14.01098511,0.8049556179999999,1,0,0,0,0,0,201.61,0,0
17,7,8,0,0,36,17,3,15.84140317,0.6734333509999999,1,0,0,0,0,0,192.1,0,0
10,4,6,0,1,29,12,5,11.64448285,0.769722575,1,0,0,0,0,0,146.93,0,0
15,7,6,0,0,32,15,2,14.01098511,0.7152218359999999,1,0,0,0,0,0,177.28,0,0
6,6,0,0,1,21,8,3,9.328612045,0.7844978690000001,1,0,0,0,0,0,107.48,0,1
22,5,10,1,0,38,20,2,15.84140317,0.7304410259999999,1,0,0,0,0,0,208.95,0,0
22,6,8,2,0,38,20,4,14.01098511,0.825867039,1,0,0,0,0,0,209.24,0,0
18,6,6,0,1,33,17,3,14.01098511,0.761411788,1,0,0,0,0,0,191.42,0,0
11,4,8,1,0,32,13,4,14.01098511,0.665835293,1,0,0,0,0,0,154.51,0,0
16,5,8,1,0,34,16,4,14.85238004,0.6968314520000001,1,0,0,0,0,0,176.24,0,0
17,8,4,1,0,32,16,3,13.57073908,0.76264126,1,0,0,0,0,0,191.18,0,0
19,7,6,0,1,35,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,194.45,0,0
22,9,4,1,1,37,20,3,15.84140317,0.7304410259999999,1,0,0,0,0,0,212.44,0,0
16,7,6,1,1,37,17,4,14.01098511,0.761411788,1,0,0,0,0,0,183.94,0,0
19,8,6,1,0,36,18,3,14.85238004,0.7391013679999999,1,0,0,0,0,0,204.15,0,0
16,8,4,0,1,33,16,3,14.01098511,0.738677935,1,0,0,0,0,0,187.72,0,0
19,7,6,0,1,35,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,193.36,0,0
18,7,6,1,1,36,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,198.76,0,0
9,7,4,0,0,28,11,3,14.01098511,0.612479388,1,0,0,0,0,0,140.65,0,0
11,4,6,1,1,31,13,4,12.40193927,0.752221743,1,0,0,0,0,0,155.67,0,0
21,9,4,0,0,32,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,193.4,0,0
22,7,6,1,1,37,20,3,14.01098511,0.825867039,1,0,0,0,0,0,214.23,0,0
21,5,10,0,0,36,19,4,15.84140317,0.711945846,1,0,0,0,0,0,203.35,0,0
21,8,6,3,1,42,21,5,16.40622355,0.722711274,1,0,0,0,0,0,204.87,0,0
17,8,4,1,1,34,17,3,14.01098511,0.761411788,1,0,0,0,0,0,184.24,0,0
18,7,8,1,0,38,18,4,15.84140317,0.6929572009999999,1,0,0,0,0,0,202.31,0,0
19,7,6,0,1,35,18,5,14.01098511,0.7834862659999999,1,0,0,0,0,0,203.93,0,0
18,6,8,2,0,38,18,4,14.85238004,0.7391013679999999,1,0,0,0,0,0,197.32,0,0
16,6,8,0,0,34,16,3,14.01098511,0.738677935,1,0,0,0,0,0,178.99,0,0
22,9,4,1,1,36,20,4,14.85238004,0.779081248,1,0,0,0,0,0,218.96,0,0
17,8,4,1,1,35,17,4,14.01098511,0.761411788,1,0,0,0,0,0,194.32,0,0
16,8,6,0,0,34,16,4,15.6486,0.6613758129999999,1,0,0,0,0,0,188.55,0,0
15,7,6,0,1,35,16,3,14.01098511,0.738677935,1,0,0,0,0,0,180.11,0,0
19,5,8,0,1,35,18,4,14.85238004,0.7391013679999999,1,0,0,0,0,0,203.13,0,0
17,4,10,1,0,36,17,5,14.01098511,0.761411788,1,0,0,0,0,0,194.52,0,0
19,9,4,0,1,35,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,207.28,0,0
13,10,2,1,0,32,14,3,14.01098511,0.690969938,1,0,0,0,0,0,170.01,0,0
21,8,6,1,0,36,19,2,14.85238004,0.75935447,1,0,0,0,0,0,201.09,0,0
22,6,8,0,1,37,20,5,14.01098511,0.825867039,1,0,0,0,0,0,214.84,0,0
11,5,6,0,1,31,13,4,11.64448285,0.801152657,1,0,0,0,0,0,157.47,0,0
17,5,8,0,1,35,17,5,14.85238004,0.71827742,1,0,0,0,0,0,187.08,0,0
19,7,6,2,0,36,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,196.43,0,0
22,9,4,1,1,37,20,3,14.85238004,0.779081248,1,0,0,0,0,0,211.84,0,0
16,10,6,0,0,38,17,3,18.81922908,0.56687387,1,0,0,0,0,0,193.73,0,0
20,9,4,1,1,36,19,4,16.40622355,0.687435542,1,0,0,0,0,0,203.31,0,0
22,9,6,1,0,38,20,4,16.40622355,0.705293985,1,0,0,0,0,0,220.61,0,0
22,5,10,1,0,38,20,4,14.01098511,0.825867039,1,0,0,0,0,0,212.51,0,0
15,7,4,0,1,31,15,3,13.57073908,0.738424225,1,0,0,0,0,0,174.19,0,0
18,10,4,0,0,34,17,3,16.40622355,0.650248925,1,0,0,0,0,0,194.04,0,0
13,6,4,1,1,31,14,4,12.40193927,0.7806173940000001,1,0,0,0,0,0,162.71,0,0
13,6,4,1,1,31,14,3,12.40193927,0.7806173940000001,1,0,0,0,0,0,166.69,0,0
19,7,8,0,0,36,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,192.01,0,0
13,5,6,0,1,31,14,3,14.01098511,0.690969938,1,0,0,0,0,0,166.84,0,0
20,7,6,1,1,36,19,4,16.40622355,0.687435542,1,0,0,0,0,0,206.35,0,0
18,6,6,0,2,36,18,4,15.84140317,0.6929572009999999,1,0,0,0,0,0,199.23,0,0
17,4,10,1,0,36,17,5,14.85238004,0.71827742,1,0,0,0,0,0,183.41,0,0
18,4,12,0,0,38,18,5,16.40622355,0.669100624,1,0,0,0,0,0,199.94,0,0
22,8,6,0,0,34,19,2,14.85238004,0.75935447,1,0,0,0,0,0,212.76,0,0
16,7,6,1,0,34,16,2,14.85238004,0.6968314520000001,1,0,0,0,0,0,177.41,0,0
20,10,2,0,1,33,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,198.11,0,0
16,5,8,1,1,37,17,5,14.01098511,0.761411788,1,0,0,0,0,0,185.51,0,0
20,6,10,0,0,38,19,2,17.82512691,0.632714776,1,0,0,0,0,0,201.4,0,0
21,7,6,0,1,35,19,3,15.84140317,0.711945846,1,0,0,0,0,0,213.5,0,0
15,7,6,0,1,35,16,4,15.84140317,0.653326315,1,0,0,0,0,0,178.34,0,0
17,5,10,0,0,36,17,5,15.6486,0.6817305840000001,1,0,0,0,0,0,197.26,0,0
19,9,6,0,0,36,18,2,18.16254095,0.604398604,1,0,0,0,0,0,198.79,0,0
20,10,2,0,1,33,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,203.52,0,0
18,10,2,0,0,30,16,2,14.01098511,0.738677935,1,0,0,0,0,0,185.95,0,0
22,9,6,1,0,38,20,4,16.40622355,0.705293985,1,0,0,0,0,0,207.91,0,0
17,7,6,0,1,35,17,4,20.66445863,0.516254958,1,0,0,0,0,0,192.05,0,0
16,8,4,0,1,33,16,2,14.01098511,0.738677935,1,0,0,0,0,0,183.06,0,0
20,8,6,0,0,34,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,198.15,0,0
22,8,6,0,1,37,20,4,14.85238004,0.779081248,1,0,0,0,0,0,205.27,0,0
22,7,8,1,1,40,21,4,17.30667595,0.685109188,1,0,0,0,0,0,210.75,0,0
14,5,8,1,0,34,15,4,14.01098511,0.7152218359999999,1,0,0,0,0,0,175.4,0,0
12,6,4,0,0,26,12,2,11.64448285,0.769722575,1,0,0,0,0,0,154.61,0,0
18,9,4,3,0,38,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,189.9,0,0
20,6,8,0,1,37,19,4,16.40622355,0.687435542,1,0,0,0,0,0,204.83,0,0
20,8,4,0,1,33,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,200.19,0,0
20,6,6,0,1,33,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,205.17,0,0
18,8,4,0,1,33,17,3,13.57073908,0.786112618,1,0,0,0,0,0,187.53,0,0
18,8,4,2,2,39,19,5,14.01098511,0.8049556179999999,1,0,0,0,0,0,196.64,0,0
20,6,8,0,1,37,19,5,15.84140317,0.711945846,1,0,0,0,0,0,204.0,0,0
22,6,10,0,1,41,21,5,16.40622355,0.722711274,1,0,0,0,0,0,216.38,0,0
22,12,0,0,1,33,19,1,14.01098511,0.8049556179999999,1,0,0,0,0,0,210.5,0,0
18,8,4,0,1,33,17,4,13.57073908,0.786112618,1,0,0,0,0,0,198.44,0,0
15,4,8,1,0,32,15,4,11.64448285,0.860576001,1,0,0,0,0,0,181.78,0,0
21,8,4,1,1,34,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,204.13,0,0
21,7,8,0,0,36,19,2,15.84140317,0.711945846,1,0,0,0,0,0,207.68,0,0
17,7,6,0,0,32,16,2,14.01098511,0.738677935,1,0,0,0,0,0,181.89,0,0
22,4,10,0,1,37,20,5,15.84140317,0.7304410259999999,1,0,0,0,0,0,219.14,0,0
22,6,8,0,1,37,20,4,14.01098511,0.825867039,1,0,0,0,0,0,220.3,0,0
14,5,8,1,0,34,15,4,14.01098511,0.7152218359999999,1,0,0,0,0,0,178.24,0,0
19,8,6,1,0,36,18,2,16.40622355,0.669100624,1,0,0,0,0,0,192.25,0,0
22,10,4,0,1,37,20,3,18.16254095,0.637092068,1,0,0,0,0,0,212.62,0,0
21,3,12,0,0,36,19,4,15.84140317,0.711945846,1,0,0,0,0,0,204.59,0,0
18,7,8,1,0,38,18,4,16.40622355,0.669100624,1,0,0,0,0,0,194.58,0,0
16,10,4,0,0,34,16,3,16.40622355,0.630834118,1,0,0,0,0,0,182.61,0,0
17,9,2,0,1,31,16,2,14.01098511,0.738677935,1,0,0,0,0,0,184.94,0,0
18,8,6,0,1,37,18,3,16.40622355,0.669100624,1,0,0,0,0,0,191.24,0,0
22,7,8,1,0,38,20,2,16.40622355,0.705293985,1,0,0,0,0,0,214.74,0,0
17,7,4,0,1,31,16,3,13.57073908,0.76264126,1,0,0,0,0,0,186.77,0,0
21,7,6,0,1,35,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,203.31,0,0
17,9,2,0,1,31,16,2,14.01098511,0.738677935,1,0,0,0,0,0,185.09,0,0
18,8,6,0,0,34,17,2,15.84140317,0.6734333509999999,1,0,0,0,0,0,191.74,0,0
17,7,4,0,2,34,17,4,13.57073908,0.786112618,1,0,0,0,0,0,187.22,0,0
22,6,10,0,0,38,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,217.45,1,0
20,10,4,0,1,37,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,199.95,0,0
18,8,4,0,1,33,17,3,14.01098511,0.761411788,1,0,0,0,0,0,194.75,0,0
18,7,6,1,0,34,17,3,13.57073908,0.786112618,1,0,0,0,0,0,190.55,0,0
18,6,8,2,0,38,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,194.7,0,0
22,10,6,0,0,38,20,2,17.30667595,0.668598107,1,0,0,0,0,0,219.4,0,0
20,6,6,0,1,33,18,3,13.57073908,0.80890321,1,0,0,0,0,0,198.96,0,0
19,5,8,0,1,35,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,195.72,0,0
13,8,4,1,0,32,14,2,13.57073908,0.713385576,1,0,0,0,0,0,166.74,0,0
20,6,10,0,0,38,19,4,16.40622355,0.687435542,1,0,0,0,0,0,208.41,0,0
11,6,4,1,0,28,12,2,11.64448285,0.769722575,1,0,0,0,0,0,150.14,0,0
16,8,4,0,0,30,15,2,14.01098511,0.7152218359999999,1,0,0,0,0,0,180.9,0,0
16,7,8,1,0,38,17,2,20.9562066,0.509067763,1,0,0,0,0,0,182.74,0,0
16,4,10,0,0,34,16,3,15.84140317,0.653326315,1,0,0,0,0,0,186.24,0,0
19,7,6,0,1,35,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,200.1,0,0
22,7,8,3,0,42,21,4,14.85238004,0.798320719,1,0,0,0,0,0,214.23,0,0
16,7,6,1,0,34,16,2,14.01098511,0.738677935,1,0,0,0,0,0,186.23,0,0
22,12,4,0,0,38,20,3,17.30667595,0.668598107,1,0,0,0,0,0,220.98,0,0
22,11,4,1,0,38,20,3,18.16254095,0.637092068,1,0,0,0,0,0,204.13,0,0
19,5,10,0,0,36,18,5,15.84140317,0.6929572009999999,1,0,0,0,0,0,206.68,0,0
22,8,8,0,0,38,20,4,17.82512691,0.6491516629999999,1,0,0,0,0,0,219.56,0,0
21,7,8,0,0,36,19,3,16.40622355,0.687435542,1,0,0,0,0,0,196.12,0,0
14,9,2,1,1,32,15,4,14.01098511,0.7152218359999999,1,0,0,0,0,0,177.76,0,0
21,11,4,0,1,39,20,3,18.16254095,0.637092068,1,0,0,0,0,0,206.2,0,0
22,9,6,1,0,38,20,3,15.84140317,0.7304410259999999,1,0,0,0,0,0,211.11,0,0
17,6,6,1,1,35,17,5,14.01098511,0.761411788,1,0,0,0,0,0,197.77,0,0
21,7,6,0,1,35,19,4,14.85238004,0.75935447,1,0,0,0,0,0,213.4,0,0
19,9,6,2,0,40,19,5,14.85238004,0.75935447,1,0,0,0,0,0,194.98,0,0
19,7,6,0,1,35,18,5,13.57073908,0.80890321,1,0,0,0,0,0,194.49,0,0
22,7,8,1,0,38,20,4,16.40622355,0.705293985,1,0,0,0,0,0,210.79,0,0
22,8,6,0,0,34,19,2,14.85238004,0.75935447,1,0,0,0,0,0,198.49,0,0
16,8,4,0,1,33,16,3,15.84140317,0.653326315,1,0,0,0,0,0,178.29,0,0
22,6,10,0,0,38,20,3,14.85238004,0.779081248,1,0,0,0,0,0,210.99,0,0
9,4,6,1,0,28,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,139.28,0,0
21,4,12,1,0,40,20,5,16.40622355,0.705293985,1,0,0,0,0,0,208.33,0,0
22,10,4,0,1,37,20,3,16.40622355,0.705293985,1,0,0,0,0,0,214.31,0,0
18,8,6,2,0,38,18,3,14.85238004,0.7391013679999999,1,0,0,0,0,0,191.58,0,0
21,7,8,0,0,36,19,2,15.84140317,0.711945846,1,0,0,0,0,0,207.94,0,0
16,8,6,0,0,34,16,3,15.6486,0.6613758129999999,1,0,0,0,0,0,185.74,0,0
18,8,4,0,1,33,17,3,14.01098511,0.761411788,1,0,0,0,0,0,192.63,0,0
10,4,6,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,141.5,0,0
21,7,6,0,1,35,19,2,14.85238004,0.75935447,1,0,0,0,0,0,206.45,0,0
22,8,10,0,0,42,21,4,17.82512691,0.665182513,1,0,0,0,0,0,217.85,0,0
19,7,6,0,1,35,18,4,14.85238004,0.7391013679999999,1,0,0,0,0,0,199.46,0,0
17,6,6,1,1,34,17,3,20.66445863,0.516254958,1,0,0,0,0,0,193.64,0,0
19,9,2,0,1,31,17,1,13.57073908,0.786112618,1,0,0,0,0,0,189.7,0,0
20,7,6,1,1,36,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,207.72,0,0
15,6,6,1,0,32,15,3,14.01098511,0.7152218359999999,1,0,0,0,0,0,171.15,0,0
11,6,4,1,1,31,13,4,20.66445863,0.451451865,1,0,0,0,0,0,157.17,0,0
22,8,6,2,1,41,21,4,17.30667595,0.685109188,1,0,0,0,0,0,208.7,0,0
14,7,4,1,1,32,15,4,12.40193927,0.808015768,1,0,0,0,0,0,173.23,0,0
22,9,4,1,1,37,20,3,14.01098511,0.825867039,1,0,0,0,0,0,210.6,0,0
22,6,8,0,1,37,20,5,14.01098511,0.825867039,1,0,0,0,0,0,220.4,0,0
19,8,6,1,0,36,18,2,14.85238004,0.7391013679999999,1,0,0,0,0,0,194.99,0,0
21,10,4,1,0,36,19,3,16.40622355,0.687435542,1,0,0,0,0,0,199.89,0,0
19,7,6,0,1,35,18,3,14.85238004,0.7391013679999999,1,0,0,0,0,0,202.49,0,0
21,9,8,2,0,44,21,3,18.81922908,0.630045081,1,0,0,0,0,0,206.68,0,0
20,9,6,1,0,38,19,3,15.84140317,0.711945846,1,0,0,0,0,0,207.76,0,0
22,7,6,1,1,37,20,4,14.85238004,0.779081248,1,0,0,0,0,0,215.92,0,0
20,10,6,0,0,38,19,2,18.81922908,0.599292412,1,0,0,0,0,0,200.97,0,0
19,7,6,0,1,35,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,195.84,0,0
16,5,10,1,0,38,17,5,16.40622355,0.650248925,1,0,0,0,0,0,185.31,0,0
18,7,6,1,0,34,17,0,14.85238004,0.71827742,1,0,0,0,0,0,194.26,0,1
18,6,8,0,0,34,17,3,14.85238004,0.71827742,1,0,0,0,0,0,195.09,0,0
20,10,4,0,0,34,18,2,16.40622355,0.669100624,1,0,0,0,0,0,204.16,0,0
22,8,6,0,1,37,20,4,15.6486,0.739440639,1,0,0,0,0,0,212.71,0,0
18,9,2,1,1,33,17,4,14.01098511,0.761411788,1,0,0,0,0,0,192.33,0,0
22,9,6,1,0,38,20,4,14.85238004,0.779081248,1,0,0,0,0,0,215.41,0,0
13,5,4,0,2,30,14,4,11.64448285,0.8313954029999999,1,0,0,0,0,0,164.78,0,0
21,5,10,0,0,36,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,217.38,0,0
16,4,8,0,1,33,16,5,14.01098511,0.738677935,1,0,0,0,0,0,190.29,0,0
22,6,10,2,0,42,21,5,16.40622355,0.722711274,1,0,0,0,0,0,217.84,0,0
14,7,4,1,1,33,15,3,12.40193927,0.808015768,1,0,0,0,0,0,172.54,0,0
19,10,4,1,1,39,19,4,15.84140317,0.711945846,1,0,0,0,0,0,203.23,0,0
22,8,8,0,0,38,20,2,18.16254095,0.637092068,1,0,0,0,0,0,214.12,0,0
15,11,0,0,1,31,15,3,15.6486,0.640374378,1,0,0,0,0,0,182.24,0,0
17,5,10,0,0,36,17,4,16.40622355,0.650248925,1,0,0,0,0,0,182.8,0,0
22,6,8,0,1,37,20,4,14.01098511,0.825867039,1,0,0,0,0,0,209.91,0,0
21,7,8,2,0,40,20,5,14.85238004,0.779081248,1,0,0,0,0,0,211.33,0,0
22,6,8,0,1,37,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,207.78,0,0
16,7,4,1,1,33,16,3,14.01098511,0.738677935,1,0,0,0,0,0,179.34,0,0
22,6,8,0,1,37,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,222.23,0,0
21,8,8,1,0,40,20,4,16.40622355,0.705293985,1,0,0,0,0,0,217.26,0,0
20,8,10,0,0,42,20,4,18.16254095,0.637092068,1,0,0,0,0,0,205.16,0,0
18,9,4,1,0,34,17,3,20.66445863,0.516254958,1,0,0,0,0,0,194.44,0,0
20,7,8,1,0,38,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,208.19,0,0
20,8,6,0,1,37,19,3,15.84140317,0.711945846,1,0,0,0,0,0,202.68,0,0
20,9,6,1,0,38,19,4,18.16254095,0.620960537,1,0,0,0,0,0,200.24,0,0
22,8,8,2,0,42,21,5,16.40622355,0.722711274,1,0,0,0,0,0,222.4,0,0
17,7,8,0,0,36,17,4,15.84140317,0.6734333509999999,1,0,0,0,0,0,196.27,0,0
19,7,6,0,1,35,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,201.63,0,0
12,6,4,0,1,29,13,3,12.40193927,0.752221743,1,0,0,0,0,0,160.03,0,0
22,4,10,0,1,37,20,5,14.01098511,0.825867039,1,0,0,0,0,0,210.7,0,0
22,4,8,0,2,36,20,5,14.01098511,0.825867039,1,0,0,0,0,0,214.72,0,0
22,4,12,0,1,41,21,5,18.16254095,0.652825106,1,0,0,0,0,0,218.37,0,0
19,9,4,0,1,35,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,206.88,0,0
16,8,4,0,1,33,16,4,13.57073908,0.76264126,1,0,0,0,0,0,189.36,0,0
